2016-04-30 18:04:05 INFO  Verify:23 - Element By.id: j_username is visible
2016-04-30 18:04:45 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Holder Name']//input is present in DOM
2016-04-30 18:04:45 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Holder Name']//input has value 'Treehouse Capital LLC' for attribute value
2016-04-30 18:04:45 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Account ID']//input is present in DOM
2016-04-30 18:04:45 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Account ID']//input has value 'AC0940' for attribute value
2016-04-30 18:04:48 WARN  Wait:43 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//following-sibling::div//a[@class='expand'] is not present after waiting 2 secs.
2016-04-30 18:04:48 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//following-sibling::div//a[@class='collapse'] is visible after waiting.
2016-04-30 18:04:48 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Client Name']//input is present in DOM
2016-04-30 18:04:48 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Client Name']//input has value 'Connective Capital' for attribute value
2016-04-30 18:04:48 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Fund Family Name']//input is present in DOM
2016-04-30 18:04:48 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Fund Family Name']//input has value 'Connective Capital I Master Fund Ltd' for attribute value
2016-04-30 18:04:48 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Legal Entity Name']//input is present in DOM
2016-04-30 18:04:48 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Legal Entity Name']//input has value 'Connective Capital I QP LP' for attribute value
2016-04-30 18:04:48 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Class Name']//input is present in DOM
2016-04-30 18:04:48 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Class Name']//input has value 'Class Y' for attribute value
2016-04-30 18:04:48 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Series Name']//input is present in DOM
2016-04-30 18:04:48 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Series Name']//input has value 'Series H' for attribute value
2016-04-30 18:04:51 WARN  Wait:43 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//following-sibling::div//a[@class='expand'] is not present after waiting 2 secs.
2016-04-30 18:04:51 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//following-sibling::div//a[@class='collapse'] is visible after waiting.
2016-04-30 18:04:51 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Client Name']//input is present in DOM
2016-04-30 18:04:51 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Client Name']//input has value 'Connective Capital' for attribute value
2016-04-30 18:04:51 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Fund Family Name']//input is present in DOM
2016-04-30 18:04:51 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Fund Family Name']//input has value 'Connective Capital I Master Fund Ltd' for attribute value
2016-04-30 18:04:51 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Legal Entity Name']//input is present in DOM
2016-04-30 18:04:51 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Legal Entity Name']//input has value 'Connective Capital I QP LP' for attribute value
2016-04-30 18:04:51 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Class Name']//input is present in DOM
2016-04-30 18:04:51 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Class Name']//input has value 'Class Z' for attribute value
2016-04-30 18:04:51 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Series Name']//input is present in DOM
2016-04-30 18:04:51 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Series Name']//input has value 'Series D' for attribute value
2016-04-30 18:04:51 INFO  Wait:39 - element By.xpath: //label[contains(normalize-space(),'Full Switch')]//following-sibling::div//label//input[@value='1']//parent::span[@class='checked'] is visible after waiting.
2016-04-30 18:04:52 INFO  Wait:39 - element By.xpath: //label[contains(normalize-space(),'Full Switch')]//following-sibling::div//label//input[@value='1' and @disabled='disabled']//parent::span[@class='checked'] is visible after waiting.
2016-04-30 18:04:52 INFO  Wait:39 - element By.xpath: //div[@id='uniform-amountShare1']//span[@class='checked'] is visible after waiting.
2016-04-30 18:04:52 INFO  Verify:35 - Element By.xpath: //input[@id='amountValue'] is present in DOM
2016-04-30 18:04:52 WARN  Elements:180 - The element By.xpath: //input[@id='amountValue'] has value '165,011.57' for attribute value
2016-04-30 18:04:52 INFO  Verify:35 - Element By.xpath: //input[@id='effectiveDate'] is present in DOM
2016-04-30 18:04:52 WARN  Elements:180 - The element By.xpath: //input[@id='effectiveDate'] has value '05/24/2016' for attribute value
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //Label[normalize-space()='NAV Date']//following-sibling::label is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 30-Apr-2013 from the element By.xpath: //Label[normalize-space()='NAV Date']//following-sibling::label is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //tr//td//div[contains(@id,'uniform-check')] is visible
2016-04-30 18:04:52 INFO  Elements:31 - The xpath count of the element By.xpath: //tr//td//div[contains(@id,'uniform-check')] is 1
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div[contains(@class,'portlet')]//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[11]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 165,011.57 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div[contains(@class,'portlet')]//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[11]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div[contains(@class,'portlet')]//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[12]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 165.01 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div[contains(@class,'portlet')]//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[12]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr//td//div[contains(@id,'check')] is visible
2016-04-30 18:04:52 INFO  Elements:31 - The xpath count of the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr//td//div[contains(@id,'check')] is 1
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[5]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 330,023.14 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[5]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[6]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 330.02 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[6]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[7]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 165,011.57 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[7]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[8]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 165.01 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[1]//td[8]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr is visible
2016-04-30 18:04:52 INFO  Elements:31 - The xpath count of the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr is 2
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[2]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 330,023.14 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[2]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[3]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 330.02 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[3]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[4]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 165,011.57 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[4]//span is retrieved
2016-04-30 18:04:52 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[5]//span is visible
2016-04-30 18:04:52 WARN  Elements:198 - The text 165.01 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//..//following-sibling::div[contains(@class,'portlet')]//tbody//tr[2]//td[5]//span is retrieved
2016-04-30 18:04:53 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr is visible after waiting.
2016-04-30 18:04:53 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr is visible
2016-04-30 18:04:53 INFO  Elements:31 - The xpath count of the element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr is 1
2016-04-30 18:04:53 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr[1]//td[7] is visible
2016-04-30 18:04:53 WARN  Elements:198 - The text 165011.570 from the element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr[1]//td[7] is retrieved
2016-04-30 18:04:53 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr[1]//td[8] is visible
2016-04-30 18:04:53 WARN  Elements:198 - The text 165.010 from the element By.xpath: //div[@class='sub-caption' and contains(text(),'Pending Trades')]//parent::div//following-sibling::div[contains(@class,'portlet')]//table//tbody//tr[1]//td[8] is retrieved
2016-04-30 18:04:54 INFO  Verify:23 - Element By.xpath: //label[text()='Notice Charge Default']//following-sibling::div//label[contains(normalize-space(),'No')]//input//parent::span[@class='checked'] is visible
2016-04-30 18:04:54 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Notice Charges']//following-sibling::div//input is present in DOM
2016-04-30 18:04:54 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Notice Charges']//following-sibling::div//input has value '16,501.16' for attribute value
2016-04-30 18:04:54 INFO  Verify:23 - Element By.xpath: //label[text()='Transaction Charge Default']//following-sibling::div//label[contains(normalize-space(),'No')]//input//parent::span[@class='checked'] is visible
2016-04-30 18:04:54 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Transaction Charges']//following-sibling::div//input is present in DOM
2016-04-30 18:04:54 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Transaction Charges']//following-sibling::div//input has value '16,501.16' for attribute value
2016-04-30 18:04:54 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Adhoc Charges']//following-sibling::div//input is present in DOM
2016-04-30 18:04:54 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Adhoc Charges']//following-sibling::div//input has value '100.00' for attribute value
2016-04-30 18:04:54 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Total Charges']//following-sibling::div//input is present in DOM
2016-04-30 18:04:54 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Total Charges']//following-sibling::div//input has value '33,102.32' for attribute value
2016-04-30 18:04:54 INFO  Elements:100 - The element By.xpath: //h4/p has been clicked successfully
2016-04-30 18:04:56 WARN  Wait:43 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Amount Details')]//following-sibling::div//a[@class='expand'] is not present after waiting 2 secs.
2016-04-30 18:04:56 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Amount Details')]//following-sibling::div//a[@class='collapse'] is visible after waiting.
2016-04-30 18:04:56 INFO  Verify:35 - Element By.id: grossAmountView is present in DOM
2016-04-30 18:04:56 WARN  Elements:180 - The element By.id: grossAmountView has value '165,011.57' for attribute value
2016-04-30 18:04:56 INFO  Verify:35 - Element By.id: totalChargesView is present in DOM
2016-04-30 18:04:56 WARN  Elements:180 - The element By.id: totalChargesView has value '33,102.32' for attribute value
2016-04-30 18:04:56 INFO  Verify:35 - Element By.id: exchangeAmountView is present in DOM
2016-04-30 18:04:56 WARN  Elements:180 - The element By.id: exchangeAmountView has value '131,909.25' for attribute value
2016-04-30 18:04:56 INFO  Verify:35 - Element By.id: netUnitView is present in DOM
2016-04-30 18:04:56 WARN  Elements:180 - The element By.id: netUnitView has value '131.91' for attribute value
2016-04-30 18:04:56 INFO  Wait:23 - element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div//label is present after waiting.
2016-04-30 18:04:56 INFO  Verify:23 - Element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div//label is visible
2016-04-30 18:04:56 INFO  Elements:31 - The xpath count of the element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div//label is 2
2016-04-30 18:04:56 INFO  Verify:23 - Element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div[1]//label is visible
2016-04-30 18:04:56 WARN  Elements:198 - The text 2 . Switch Frequency Exception from the element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div[1]//label is retrieved
2016-04-30 18:04:56 INFO  Verify:23 - Element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div[2]//label is visible
2016-04-30 18:04:56 WARN  Elements:198 - The text 1 . Notice Period Charges Exception from the element By.xpath: //strong[normalize-space()='Exception']//..//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div[2]//label is retrieved
2016-04-30 18:04:57 INFO  Wait:39 - element By.xpath: //input[@name='crystalizeFee' and @value='1']//parent::span[@class='checked'] is visible after waiting.
2016-04-30 18:04:57 INFO  Verify:35 - Element By.xpath: //input[@data-original-title='Order No'] is present in DOM
2016-04-30 18:04:57 WARN  Elements:180 - The element By.xpath: //input[@data-original-title='Order No'] has value 'TRA3223' for attribute value
2016-04-30 18:05:03 INFO  Wait:39 - element By.xpath: //i[contains(@class, 'icon-home')] is visible after waiting.
2016-04-30 18:05:03 INFO  Verify:23 - Element By.xpath: //i[contains(@class, 'icon-home')] is visible
2016-04-30 18:05:04 INFO  Elements:87 - The button By.xpath: //i[contains(@class, 'icon-home')] has been clicked successfully
2016-04-30 18:05:04 INFO  Elements:100 - The element By.xpath: //a[@href='#' and contains(text(),'Transactions')] has been clicked successfully
2016-04-30 18:05:04 INFO  Elements:100 - The element By.xpath: //a[@href='#tra_1'] has been clicked successfully
2016-04-30 18:05:04 INFO  Wait:39 - element By.xpath: //div[@id='filterrow.jqxgridTransactionToOperate']/div/div[1]//input is visible after waiting.
2016-04-30 18:05:04 INFO  Verify:23 - Element By.xpath: //div[@id='filterrow.jqxgridTransactionToOperate']/div/div[1]//input is visible
2016-04-30 18:05:04 INFO  Elements:48 - The textTRA3221 has been inputted successfully.
2016-04-30 18:05:05 INFO  Wait:39 - element By.xpath: //div[@id='contenttablejqxgridTransactionToOperate']/div[1]/div[1]//a[text()='TRA3221'] is visible after waiting.
2016-04-30 18:05:05 INFO  Wait:39 - element By.xpath: //div[@role='gridcell']//div[normalize-space(text())='Transaction_SWI']//..//parent::div[@role='row']//a[normalize-space(text())='TRA3221'] is visible after waiting.
2016-04-30 18:05:08 INFO  Elements:100 - The element By.xpath: //div[@role='gridcell']//div[normalize-space(text())='Transaction_SWI']//..//parent::div[@role='row']//a[normalize-space(text())='TRA3221'] has been clicked successfully
2016-04-30 18:05:08 INFO  Wait:23 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Request Details')] is present after waiting.
2016-04-30 18:05:08 INFO  Verify:35 - Element By.xpath: //input[@id='requestDate'] is present in DOM
2016-04-30 18:05:08 WARN  Elements:180 - The element By.xpath: //input[@id='requestDate'] has value '04/15/2016' for attribute value
2016-04-30 18:05:08 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Mode of Request']//following-sibling::input is present in DOM
2016-04-30 18:05:08 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Mode of Request']//following-sibling::input has value 'Fax' for attribute value
2016-04-30 18:05:08 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='External ID Number']//following-sibling::input is present in DOM
2016-04-30 18:05:08 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='External ID Number']//following-sibling::input has value '54321' for attribute value
2016-04-30 18:05:10 WARN  Wait:43 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//following-sibling::div//a[@class='expand'] is not present after waiting 2 secs.
2016-04-30 18:05:10 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//following-sibling::div//a[@class='collapse'] is visible after waiting.
2016-04-30 18:05:10 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Investor Name']//input is present in DOM
2016-04-30 18:05:10 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Investor Name']//input has value 'Vanoverbeek-Hawley Living Trust, dtd 4-30-04' for attribute value
2016-04-30 18:05:10 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Holder Name']//input is present in DOM
2016-04-30 18:05:10 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Holder Name']//input has value 'Vanoverbeek-Hawley Living Trust, dtd 4-30-04' for attribute value
2016-04-30 18:05:11 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Account ID']//input is present in DOM
2016-04-30 18:05:11 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Account ID']//input has value 'AC0941' for attribute value
2016-04-30 18:05:11 INFO  Wait:39 - element By.xpath: //label[contains(normalize-space(),'Another Investor')]//following-sibling::div//label[contains(normalize-space(),'Yes')]//span[@class='checked'] is visible after waiting.
2016-04-30 18:05:13 WARN  Wait:43 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//following-sibling::div//a[@class='expand'] is not present after waiting 2 secs.
2016-04-30 18:05:13 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//following-sibling::div//a[@class='collapse'] is visible after waiting.
2016-04-30 18:05:13 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Investor Name']//input is present in DOM
2016-04-30 18:05:13 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Investor Name']//input has value 'INVFRMSWITCH_04' for attribute value
2016-04-30 18:05:13 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Holder Name']//input is present in DOM
2016-04-30 18:05:13 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Holder Name']//input has value 'HLDRFRMSWITCH_04' for attribute value
2016-04-30 18:05:13 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Account ID']//input is present in DOM
2016-04-30 18:05:13 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'To Investor')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Account ID']//input has value 'AC3996' for attribute value
2016-04-30 18:05:16 WARN  Wait:43 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//following-sibling::div//a[@class='expand'] is not present after waiting 2 secs.
2016-04-30 18:05:16 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//following-sibling::div//a[@class='collapse'] is visible after waiting.
2016-04-30 18:05:16 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Client Name']//input is present in DOM
2016-04-30 18:05:16 WARN  Elements:180 - The element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Client Name']//input has value 'Connective Capital' for attribute value
2016-04-30 18:05:16 INFO  Verify:35 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'From Fund Details')]//parent::div[contains(@class,'title')]//following-sibling::div[contains(@class,'portlet')]//div[@data-original-title='Fund Family Name']//input is present in DOM
